labels,FeatDv3Cls
wafer_151,"tensor([8.404382,6.737791,2.208627,-6.298553,-4.877062,-0.375794,2.308874,-3.504895,2.420954,3.466218,2.579848,-3.073135,7.799444,1.747164,-0.710830,-3.214225,-2.527602,1.030680,0.235803,-0.052680,1.817091,-5.040947,0.007288,-1.744072,-2.822336,7.789025,8.714216,-11.680596,1.317571,2.369464,3.596116,9.810266,9.601840,4.569764,3.886277,2.195692,-13.561179,1.775080,7.222040,-6.637041,-4.226389,-0.347954,-1.268846,2.578800,-3.005342,4.348784,9.753140,3.945820])"
wafer_152,"tensor([0.296801,-3.593694,-2.436214,1.557872,2.851456,-1.598264,-9.284572,-11.578522,11.457602,2.267011,-2.708603,-5.918194,3.879634,1.331856,3.754853,5.227463,4.110979,1.695256,2.094856,-4.070505,-2.233672,12.859531,0.252090,-1.323682,1.488080,0.028449,-8.824039,1.316106,2.730471,-9.106807,-2.026521,-11.353520,-5.141536,1.658142,4.351493,-11.986133,5.661307,1.478816,1.740112,2.508704,3.253246,-2.511855,8.781498,-5.430657,12.022263,-2.218309,0.558309,-9.647469])"
wafer_153,"tensor([-9.266082,-4.999286,1.255139,7.994547,2.402891,2.556077,4.555881,9.168879,-12.519851,-8.458742,-5.208004,8.791921,-16.162696,-5.163023,-0.608040,1.034009,-1.472075,-3.798761,-4.460308,8.165915,-2.954953,1.033054,-1.277679,-0.409074,6.690664,-3.363068,-3.047889,11.233725,-7.729830,6.765216,2.489596,-3.774108,-5.798094,-6.968766,-10.708816,8.645417,7.835699,-6.056182,-14.076549,1.246766,1.844169,4.277555,-3.823155,-5.245830,-3.376885,-4.449534,-9.207775,4.950601])"
wafer_154,"tensor([-8.115391,-3.740121,0.926517,5.124071,0.293032,2.175371,0.922500,6.349305,-11.943988,-8.251825,-3.980900,6.001240,-16.069246,-3.842649,1.518125,2.459536,-0.609288,0.037843,-2.698274,7.152825,-4.342531,3.684927,0.194645,-2.373635,4.563445,-0.947030,0.355315,10.991430,-7.472047,4.609856,1.448274,-3.210710,-7.785747,-7.260025,-11.172234,5.353911,6.816745,-8.147828,-15.597193,0.279144,4.849497,2.389506,-4.830197,-8.055526,-0.699815,-2.765547,-5.428450,5.277262])"
wafer_155,"tensor([8.787396,0.839233,-5.455259,4.343910,8.935430,-2.813188,0.005250,-11.058585,19.560968,9.575228,-5.119521,0.886151,2.305595,2.448199,-4.123548,-0.315630,0.645013,-6.338490,-3.048271,-0.207935,2.671502,11.855069,-6.588547,-5.339652,5.849275,-5.472021,-13.221975,-0.454427,3.658670,-5.295349,-0.109437,-7.585746,2.603306,6.553928,5.907824,-2.984540,-9.212027,4.312074,1.808219,1.597125,-1.066518,2.201205,10.834529,5.428552,10.083505,-6.115210,-0.318403,-8.955576])"
wafer_156,"tensor([5.881336,-0.708352,-6.736547,6.625134,7.593492,-1.452938,0.810594,-10.138539,18.338137,5.924239,-7.255395,0.565049,1.659116,2.389243,-4.750468,1.335831,0.500346,-5.960712,-4.258288,0.616390,0.773044,10.760040,-6.900573,-5.508925,8.856194,-3.635726,-13.968486,-0.642289,1.033462,-4.107888,0.913957,-8.081671,1.187347,6.947613,6.432445,-2.108770,-6.661556,4.421186,3.463749,3.910156,-0.919002,2.499255,11.620870,1.340868,9.687905,-4.775442,-1.794728,-7.747708])"
wafer_157,"tensor([-8.567318,-0.867401,-0.675452,7.599525,3.823354,2.732055,2.593880,10.305063,-5.541740,-6.632755,-5.695927,7.623726,-17.624945,-6.108921,-0.608405,0.407152,-2.656590,-0.856952,-5.521327,6.435266,-1.320687,3.916018,-2.600233,-1.244645,9.182756,-8.643237,-3.644523,10.237858,-7.776680,6.083804,0.867217,-5.555202,-8.308420,-9.627176,-12.745698,5.848428,4.105897,-4.749067,-14.419770,1.215183,4.221829,1.220929,-3.720866,-5.426418,1.656645,-2.947273,-3.669809,3.115491])"
wafer_158,"tensor([-7.664014,-0.303560,-0.736652,7.426437,3.715002,3.420644,2.454657,10.336340,-6.233920,-5.489239,-4.858829,5.429172,-13.162394,-6.114167,0.641716,1.426851,-0.778448,0.150515,-1.918395,4.866776,1.164710,2.489495,-0.691298,-0.892614,6.884211,-6.972382,-2.990430,7.671336,-6.477203,5.554143,1.314573,-3.808674,-7.844443,-9.007045,-7.163343,4.100038,4.949013,-3.754835,-11.321257,3.570928,4.522684,-0.521333,-1.773670,-5.017259,0.976006,-2.905503,-6.953957,3.553237])"
wafer_159,"tensor([9.597898,6.415016,-0.259315,-5.660430,-4.859240,1.296226,4.623757,-6.993801,4.431400,3.659577,1.371377,-4.422465,9.222352,2.639302,-0.481187,0.144214,-0.988533,1.886239,2.534761,0.065760,0.032061,-3.371737,-1.478450,-3.450872,-3.288719,8.301532,6.712883,-7.767343,0.830541,0.351571,2.750667,9.741524,8.181613,6.528200,7.324084,2.892317,-11.430023,0.755122,7.697053,-3.014384,-2.039544,1.169304,0.470998,0.286902,-2.007185,4.120698,4.168174,4.976932])"
wafer_160,"tensor([8.515855,9.485464,0.876959,-7.113193,-5.492817,0.858880,2.588300,-2.641505,4.198260,5.113015,3.699437,-6.145008,10.678733,0.508426,0.480365,-2.003638,-1.077628,4.972156,3.133943,-2.292564,4.003990,-4.726905,0.633868,-0.897780,-4.489839,4.754613,9.624686,-10.511914,2.808245,0.616999,1.059248,10.940691,7.005005,2.510278,6.217961,0.184821,-11.010028,2.193562,7.901936,-3.446615,-0.720346,-3.390712,-1.590619,2.445225,-1.212200,6.348281,7.559941,4.449826])"
wafer_161,"tensor([6.618967,0.819181,-5.024633,6.152475,8.452781,-1.426493,2.194052,-9.509740,18.379205,6.543463,-6.562598,1.611846,1.098920,2.774785,-6.064566,-0.500103,-1.082535,-7.755969,-5.692728,1.603943,2.099546,8.931590,-7.431492,-5.064725,8.839800,-4.178490,-13.306767,-2.290902,0.855479,-2.476261,2.516459,-6.317702,3.087909,7.092638,4.915358,-0.071516,-11.078066,4.657343,4.028458,0.863071,-3.376511,3.232673,10.151186,3.350705,8.642398,-4.181105,0.497089,-5.885143])"
wafer_162,"tensor([-11.154063,-7.749571,-0.840157,4.399982,-0.714318,-2.597338,-9.850117,4.791288,-6.102338,-7.928480,-3.699418,-0.906081,-10.062479,0.491761,1.071844,-6.562160,1.702615,-3.314432,-7.501766,-0.060798,-1.681130,-0.731473,4.787788,-1.876236,7.544691,4.777940,-0.339436,-2.352996,-4.017427,8.137106,0.653048,-7.194538,-7.412015,-2.546900,-4.864829,2.698328,2.540240,-3.037624,-3.822505,-2.947164,0.651051,-3.118082,-1.161935,-7.479008,0.776218,2.873202,4.939570,2.478561])"
wafer_163,"tensor([6.577457,-2.284060,-6.300063,5.485401,7.607374,-1.400594,-0.495079,-13.421217,18.934338,7.057253,-6.222599,-0.173904,1.808537,2.847233,-4.447623,2.947353,-0.516311,-5.768750,-2.931401,-0.099668,-2.226939,12.505440,-6.716364,-4.940869,6.145145,-2.969642,-14.507078,-0.494682,2.557886,-6.091707,0.439356,-7.931353,1.596143,9.247347,5.476104,-5.076671,-6.993259,5.713461,4.559473,2.280257,-1.979005,2.707397,11.533223,1.727762,11.276092,-6.536719,1.412695,-10.241601])"
wafer_164,"tensor([-8.065284,-0.209382,-2.147475,5.308570,0.828873,4.785632,3.930848,6.915983,-5.590411,-8.197483,-4.851170,2.428283,-10.529161,-3.295535,0.248286,4.107819,-1.173751,2.517975,0.037854,5.158544,-1.794872,0.657553,-2.197377,-1.010726,7.233267,-4.583830,-1.308447,11.029618,-8.121529,2.414242,-0.347056,-2.117011,-10.255457,-6.750970,-6.520057,5.420939,6.903099,-5.159737,-9.745315,4.669655,5.494730,0.332199,-1.877112,-8.727157,1.838196,1.370147,-7.742065,6.556100])"
wafer_165,"tensor([4.169195,-3.199263,-5.599229,6.624680,8.010472,-1.028047,-0.961351,-12.437553,16.163464,4.860366,-7.492490,1.306306,-1.448802,2.237658,-3.342812,3.385288,-0.294974,-5.776082,-4.479519,1.462970,-2.026776,13.359797,-6.495893,-4.961132,8.589139,-2.764353,-14.561876,1.630798,-0.030120,-4.826232,1.451749,-10.216110,-0.228754,6.197035,3.175302,-3.204215,-4.205374,2.555999,1.123155,2.171507,-1.135730,3.513727,11.417747,-0.993223,11.227708,-5.993886,-0.893497,-8.638368])"
wafer_166,"tensor([-8.743672,-1.072008,-0.155783,7.937990,2.002791,2.680327,3.301504,11.759851,-10.562141,-7.168426,-5.280583,5.722826,-14.756018,-6.930310,1.623488,1.931530,-0.545303,1.883532,-2.752021,5.056838,-0.662411,2.083844,1.244924,-1.245105,6.941848,-4.230481,-0.959327,7.751667,-7.258669,7.185513,1.691038,-3.063738,-8.429389,-9.940098,-7.924594,5.198473,6.577596,-5.234789,-12.281153,3.575814,5.399915,-0.634692,-3.536525,-6.836186,0.556080,-1.954455,-7.038437,4.643276])"
wafer_167,"tensor([5.957625,1.466853,-3.785468,4.506603,7.406934,-2.570206,-2.732179,-11.664623,20.300783,7.475630,-6.094520,-1.639810,2.334619,2.068937,-4.035981,-0.026184,-0.891677,-5.396811,-4.418771,-0.155702,1.107523,13.093814,-6.147721,-3.568508,7.226980,-2.969478,-13.009664,-4.605557,2.523844,-5.271297,1.910489,-8.689636,2.917911,5.582195,4.451326,-5.353562,-8.968142,6.512954,4.848129,-0.910890,-2.211715,0.900027,10.828591,1.747594,11.889780,-5.252840,5.051587,-9.983560])"
wafer_168,"tensor([-11.041113,-7.639820,-0.164945,1.242605,-2.828811,-4.904432,-12.325798,1.740083,-4.882023,-9.055008,-3.849680,-2.071190,-9.178950,4.206948,1.872832,-11.810715,2.305052,-6.282361,-10.109578,0.254666,0.356025,-3.792814,4.796908,-4.121718,8.193161,10.774264,3.152915,-6.549538,-4.863462,9.209302,1.866702,-7.012362,-5.982363,0.706073,-3.002609,6.997064,-1.803079,-3.917276,-2.480629,-7.304692,-2.021283,-1.138978,-1.164171,-8.875064,-1.828101,7.242122,8.515679,7.215343])"
wafer_169,"tensor([5.948573,-1.415632,-6.062021,5.261884,8.193692,-2.348172,1.238727,-9.688050,18.160698,7.116316,-6.056179,1.819131,1.710701,4.280905,-6.669348,-1.738993,-0.529829,-8.805105,-5.507954,0.203094,1.863167,7.321249,-6.708559,-4.783497,7.615156,-4.097889,-13.843799,-1.717818,1.486113,-3.684857,-0.108272,-6.989462,3.029388,8.847069,5.780243,-0.229700,-10.138628,5.464609,4.995957,2.487437,-3.820332,3.154371,9.784604,5.622787,7.605477,-4.549590,0.340108,-7.702172])"
wafer_170,"tensor([-1.731359,-1.951447,-0.058752,1.151345,2.728194,-1.655655,-9.607988,-6.165310,6.593715,-0.256509,-2.364551,-5.326333,0.506287,-0.282983,7.017300,2.495969,5.854667,3.057426,3.602111,-3.531330,0.505780,9.894199,2.087973,-1.799025,1.570363,-0.783190,-5.749289,5.170783,0.528958,-6.237284,-3.532386,-11.060813,-9.025525,-2.261000,3.835810,-7.560431,9.224152,-3.479204,-4.987546,3.627993,6.735229,-3.592877,6.961776,-7.821642,8.839663,-0.037017,-2.904398,-3.624561])"
wafer_171,"tensor([5.740487,-0.928599,-3.322461,3.920974,6.367907,-2.123808,-0.156382,-12.289823,16.808592,5.501955,-6.147109,1.402783,0.953632,3.980293,-5.303991,-0.623348,-1.065401,-8.412682,-5.532801,1.774457,-0.968773,9.733665,-7.331189,-4.564222,7.007051,-1.351673,-11.986272,-1.727233,0.578403,-3.348968,2.123748,-6.390926,4.020132,7.945570,3.298321,-0.303314,-9.798626,3.870184,3.265125,-2.027158,-3.966360,5.040245,9.473613,2.156963,7.707507,-4.356740,2.365434,-5.364027])"
wafer_172,"tensor([-6.198902,1.081818,-1.301237,5.765340,2.220423,4.270510,4.224024,8.673649,-7.665187,-5.686960,-5.229180,5.145981,-16.202784,-5.334012,1.528985,2.205307,-1.430407,2.649862,-2.496234,6.497938,-1.456486,4.140391,-2.343441,-2.520508,7.145338,-7.077899,-0.069874,12.247062,-7.984023,5.030847,0.614653,-2.311895,-9.253217,-9.628446,-10.374459,5.381007,3.805673,-7.285506,-16.521324,1.987139,7.191514,0.290813,-4.762946,-8.340618,2.355002,-1.359180,-6.258496,5.924530])"
wafer_173,"tensor([9.769863,7.261082,0.830324,-5.084877,-3.548006,0.122169,6.026761,-2.584455,1.789755,4.584426,1.859572,-2.320476,7.884500,0.577192,-1.242227,-1.713403,-1.768170,0.259720,1.819969,0.887611,3.236575,-5.198716,-0.438578,-2.231490,-3.136354,6.681979,7.842729,-10.089464,1.816012,2.933603,3.264952,11.740178,10.293364,5.308990,6.233162,4.008006,-11.881904,1.686954,6.371770,-3.301724,-2.945862,-0.203793,-1.078320,4.444313,-4.313590,2.555323,4.478021,4.902233])"
wafer_174,"tensor([5.618945,4.757729,1.558074,-5.418542,-4.466015,1.004146,3.141844,-0.503130,-0.730360,1.604007,3.293042,-3.050696,8.698533,1.775964,-0.493135,-1.437439,-0.739513,2.266274,2.352926,-1.019676,2.136428,-7.041649,0.898882,0.342820,-4.670426,4.774936,8.078384,-7.754936,2.148052,1.441626,1.375425,9.254883,6.520483,3.362548,4.838134,1.835777,-6.992678,1.599237,7.574511,-3.111858,-2.453374,-0.742830,-2.227846,2.697960,-4.818411,4.446077,3.953314,4.683586])"
wafer_175,"tensor([9.721419,9.442648,-0.603751,-5.429565,-4.374830,1.939699,5.614162,-2.301924,2.241607,3.900398,1.604155,-3.427564,7.812320,0.237794,-0.374162,-0.914884,-1.042562,2.984954,2.140719,0.748941,3.969582,-5.480932,-0.105215,-3.820958,-2.032572,6.635227,10.045320,-10.826719,0.702660,3.425227,3.321228,12.489580,8.858101,4.398031,7.559323,4.552686,-13.572059,0.521700,7.275685,-3.137694,-0.384168,-1.569905,-1.396121,2.080554,-2.805827,4.736335,4.324436,6.785064])"
wafer_176,"tensor([-0.435210,-2.465874,1.026528,1.294613,2.464347,-1.308635,-5.467880,-6.441545,5.172074,0.964842,-1.379139,-2.654700,1.341114,0.119274,2.883304,4.179663,2.169452,0.814183,1.911105,-2.220873,-1.353476,9.304125,0.595379,0.866444,0.423912,-1.067865,-6.826610,2.582597,1.965272,-5.900469,-1.146402,-8.331144,-2.357694,-0.739221,2.004893,-8.081453,6.670038,0.964388,0.370786,1.718018,1.500409,-0.450292,5.721250,-3.553725,7.260737,-3.602192,-1.060336,-7.245885])"
wafer_177,"tensor([-7.708691,0.747279,1.814523,5.808121,2.605010,2.492588,3.504406,12.274246,-10.802612,-7.863953,-3.719559,5.974328,-13.283518,-6.583951,3.303494,1.207642,0.598925,0.301569,-0.302137,5.364670,1.981444,0.379675,1.097998,-0.145817,4.938501,-7.094054,-0.319341,11.863605,-7.112752,5.526533,-0.384713,-3.224577,-8.566620,-11.085794,-7.596969,7.156907,9.270916,-8.089725,-15.260747,3.881635,6.663952,0.380615,-3.653969,-6.206099,-1.669868,-1.204188,-11.176831,6.739241])"
wafer_178,"tensor([8.133851,-0.718603,-6.560474,5.222635,7.909138,-1.564039,0.571050,-11.452360,18.710629,9.191285,-5.090904,1.400015,2.654331,3.322694,-5.393432,1.934004,-0.749337,-5.182545,-3.015613,-0.170949,0.135354,11.109256,-6.801580,-4.899224,5.510171,-4.256341,-13.865563,-1.854663,3.564640,-5.598712,0.271144,-6.819188,3.566100,8.301756,5.222916,-5.548107,-9.416652,6.385440,4.925146,2.716010,-1.668480,1.868476,10.152874,4.626903,9.782326,-5.968741,2.028824,-10.527473])"
wafer_179,"tensor([-7.491278,2.992990,-0.168646,6.093424,1.660260,6.269030,6.104577,12.881699,-10.071483,-7.374303,-5.250879,6.451574,-16.754163,-7.676781,1.913598,2.894480,-2.626404,3.899176,-1.118635,7.598084,-0.664310,2.350862,-2.607903,-1.905985,7.593823,-7.273938,1.541231,13.706435,-9.482283,5.565197,0.603461,-0.518403,-10.133900,-11.847557,-11.737215,7.752653,5.439321,-7.839438,-17.617216,2.836866,8.395473,0.079403,-6.463237,-8.627758,0.931778,-0.052083,-8.265278,8.423365])"
wafer_180,"tensor([-10.281629,-6.800119,3.118521,3.788565,-1.218726,-3.307047,-11.689825,4.509752,-9.033760,-8.279361,-3.690151,-0.413236,-10.019372,-1.224071,4.514734,-5.567060,1.866338,-3.555104,-7.389832,0.710421,-0.664444,1.311472,6.237103,-1.300643,5.857461,8.133006,0.708788,-4.074694,-3.439905,8.314485,2.648861,-8.061884,-5.238559,-4.637375,-5.014169,1.812831,4.335515,-5.182541,-6.154156,-5.431191,0.652850,-1.272057,-1.082873,-9.212213,-0.158111,1.437122,5.387978,2.281147])"
wafer_181,"tensor([-10.973553,-7.209331,-1.679370,5.500120,0.065419,-1.827666,-6.608825,5.038342,-5.786662,-8.292558,-5.424179,1.450673,-10.972542,0.997138,0.858559,-6.399072,1.594082,-5.648291,-7.802447,1.839880,-0.108636,-2.189771,3.334217,-2.407956,8.577432,4.518826,-0.825090,-1.069080,-5.385877,8.127915,0.720934,-6.861613,-7.452102,-1.953177,-4.312773,6.359287,2.168535,-3.571642,-5.619064,-1.728623,0.394133,-0.603347,-0.676683,-7.630452,-0.729336,3.023310,0.906635,4.745018])"
wafer_182,"tensor([9.009460,1.825004,-5.478360,5.645141,8.550630,-2.623960,0.849133,-8.431451,17.080981,8.671110,-6.358837,0.424617,2.017139,1.403022,-3.865195,-0.396958,1.950215,-5.607050,-2.559705,0.117768,4.047932,9.645933,-4.417475,-6.146882,7.118994,-2.341154,-11.023250,-4.459034,2.913857,-1.618759,0.691083,-5.791146,3.291315,7.201155,8.978544,-1.557806,-10.460382,3.279374,3.641004,3.249678,-0.074975,0.288168,11.080487,4.350885,8.590605,-4.749259,-1.163898,-7.116040])"
wafer_183,"tensor([-11.515209,-7.764142,0.197808,1.905734,-0.703397,-3.750688,-12.600610,0.349834,-5.056096,-9.400851,-3.394686,-1.157368,-11.304187,3.889415,3.444420,-9.809493,3.204702,-5.649232,-7.731547,1.079310,-1.276477,-0.159510,3.307591,-3.718703,6.993743,6.605564,0.082402,2.789948,-5.833966,4.936858,-1.621340,-10.663346,-9.792956,-1.820973,-6.663898,5.874149,4.338432,-7.854220,-10.022786,-5.611577,1.492816,-0.060637,-1.022274,-10.581749,0.154965,5.588477,4.626147,6.427650])"
wafer_184,"tensor([-10.179926,-6.882152,0.853679,2.973398,-1.955924,-3.529516,-11.670185,1.903085,-7.200070,-9.108138,-4.934258,-0.365182,-11.792578,1.622897,4.124635,-9.070599,2.334700,-4.452800,-8.929772,2.268538,-0.550659,-0.681654,4.540765,-4.942130,8.529712,10.115022,2.488685,-3.306834,-6.206478,10.021609,1.837270,-7.633027,-6.669291,-2.612764,-4.865765,7.079557,-0.372775,-7.262627,-8.418107,-7.324917,0.944642,-0.817767,-2.045235,-10.783212,-0.619554,3.918840,6.448178,7.452045])"
wafer_185,"tensor([1.434629,-2.427883,-0.590415,0.552226,1.821420,-0.526758,-4.731108,-6.471625,5.015029,1.510617,-0.692222,-4.264649,2.651002,0.191676,3.661372,4.709170,3.362939,3.034391,3.954455,-2.736413,-0.632352,8.190441,1.699594,-0.593499,-0.572178,1.558843,-4.628235,0.242127,2.355057,-4.871926,-1.514277,-5.564033,-2.616938,0.800170,5.887286,-8.000808,5.812284,0.554735,1.728013,3.230948,2.670556,-2.382239,5.747783,-3.586313,6.118616,-2.135282,-2.678485,-5.462929])"
wafer_186,"tensor([-8.858210,-8.145867,1.775081,3.171225,0.344968,-4.626022,-10.570946,2.891796,-8.240288,-8.333791,-4.075519,2.203425,-13.991918,1.126995,3.368784,-7.395043,2.234773,-6.566799,-8.855733,3.347933,-2.020630,1.749310,3.446849,-3.811254,6.948119,6.615778,0.563995,1.113644,-4.862924,8.082870,1.199117,-9.053708,-5.462889,-2.733686,-7.853046,6.216611,1.660752,-7.527288,-11.789571,-7.144840,0.903257,0.815554,-2.803223,-8.642414,-0.891181,0.672110,4.620222,5.194540])"
wafer_187,"tensor([11.452573,11.139787,2.266320,-6.383396,-5.003424,1.507683,5.580792,-3.131144,2.913324,4.944244,2.224913,-3.316165,8.674669,-0.499945,-0.249067,-1.731234,-2.218434,3.344896,2.312680,1.621561,3.446391,-4.196173,-1.026300,-2.307441,-3.322450,6.073551,10.263828,-10.331431,1.115383,2.354443,4.158662,13.405696,10.495245,2.950679,6.242070,3.824052,-14.679516,1.014359,6.388362,-5.110689,-1.818136,-0.830324,-1.938771,2.495947,-2.224732,4.190989,6.299928,6.960495])"
wafer_188,"tensor([7.300137,-1.004869,-6.520308,4.388418,7.327863,-1.381165,0.277936,-12.604161,18.691082,7.340826,-5.366042,0.462392,3.539724,4.378473,-5.738212,1.408533,-0.337667,-6.655995,-2.912334,0.002515,-0.892239,10.075333,-7.293790,-4.889439,6.240393,-2.584294,-12.932076,-1.360017,2.278360,-5.890147,0.896584,-6.665286,3.348914,9.242515,6.060814,-3.511684,-8.376831,5.479204,5.240495,2.168752,-2.905817,3.578244,10.670880,3.037627,9.327262,-5.592577,1.117456,-8.692846])"
wafer_189,"tensor([10.029058,2.493590,-4.485798,2.512898,6.912172,-1.318645,1.930098,-14.888816,20.753234,8.987035,-4.737284,-0.722740,6.448541,3.712526,-4.363444,1.575103,-0.215328,-5.600194,-1.695781,1.114746,2.125723,9.889360,-6.853587,-5.158885,4.819179,-2.337998,-11.888038,-1.658652,2.184104,-6.738549,0.550340,-4.652717,4.328892,9.139937,9.280958,-2.237407,-9.016519,3.837220,5.122151,1.639374,-1.785622,3.389891,11.586545,3.338222,8.710219,-3.144624,-1.031673,-5.401380])"
wafer_190,"tensor([8.034085,8.219461,2.674434,-4.171569,-3.912839,0.338804,5.762009,-0.070943,2.518289,4.736255,1.543913,-2.740349,8.588194,-0.768535,-1.509579,-0.623343,-3.277875,2.313615,1.885178,-0.034634,2.531033,-4.663402,-0.276498,1.161401,-3.307419,3.851710,7.405574,-11.894819,2.079569,2.246643,4.727905,10.733673,10.670064,2.508446,4.507425,0.846064,-11.579578,4.460483,9.944908,-3.511133,-4.442677,-0.833127,-0.926332,4.847881,-2.656369,1.735409,6.819351,1.662902])"
wafer_191,"tensor([5.325903,-1.736924,-5.981638,5.636461,6.254173,-1.724511,-1.424874,-12.333975,18.519419,6.176643,-6.253312,-0.618174,2.516830,3.562057,-5.240096,1.183352,-0.104549,-6.912417,-4.706413,-0.482441,-1.026867,10.342961,-6.004724,-5.054073,7.666494,-1.782698,-14.061516,-2.673800,1.942517,-4.976994,1.441826,-8.258003,1.599077,8.512358,6.278425,-3.684292,-6.539369,5.792103,5.269701,1.586654,-2.243683,2.175881,11.779889,1.814807,10.226460,-4.651871,1.106225,-8.648198])"
wafer_192,"tensor([9.395895,9.248411,-0.316858,-5.341491,-2.842252,0.817633,5.602416,-0.775878,3.116559,5.371401,3.441386,-2.904883,7.497889,0.220178,-0.483620,-1.663441,-1.029154,2.782637,2.444710,-0.900474,3.796201,-3.870967,-0.007926,-1.882743,-2.737653,3.924476,8.267182,-10.048752,2.930382,1.693589,1.916167,11.213789,8.169314,3.043210,6.315689,2.166694,-11.533522,2.045823,6.762909,-2.368230,0.102035,-2.345597,-1.316711,4.479377,-1.548279,3.765884,4.956605,4.127758])"
wafer_193,"tensor([10.406861,2.833676,-6.822118,4.528220,10.167610,-1.470336,0.073234,-14.061030,22.575280,10.660271,-6.559092,0.297951,0.637865,2.685616,-2.944120,1.621831,1.025366,-4.488543,-2.400951,0.002472,1.059400,15.150143,-7.995612,-7.779153,6.924423,-4.830900,-13.957755,2.351594,2.094536,-6.521133,-1.310708,-8.392971,0.691854,7.409538,5.714376,-4.316473,-9.941260,2.798820,-0.531262,3.202788,2.345847,1.262065,11.664257,2.844136,13.714945,-5.779091,0.282615,-8.746631])"
wafer_194,"tensor([-0.525474,-3.251752,-1.901136,-1.825379,-0.438893,0.672035,-6.270995,-11.408251,7.772509,-0.083931,-0.907267,-6.741657,4.738119,2.912701,4.326391,6.389894,3.838827,4.351157,4.910834,-4.523973,-3.627975,7.985419,0.224664,-0.620636,-1.288143,1.418905,-4.275788,4.552917,0.400708,-10.187087,-2.920149,-6.248392,-6.185867,1.855570,4.141000,-9.412139,8.302511,-0.549726,1.355646,3.572015,4.828282,-1.562812,6.697188,-8.135082,8.638184,1.427249,-1.438448,-4.261378])"
wafer_195,"tensor([-3.480668,-2.917977,-1.709608,-0.189550,1.841484,0.821290,-4.984818,-6.664995,5.566833,-1.684873,-1.366593,-4.660846,2.744762,2.170040,2.806159,4.738565,3.244686,2.562837,4.023748,-3.732956,-1.024400,5.904279,-0.369166,0.865510,-0.041368,-2.813598,-6.384234,6.949779,0.343057,-8.245847,-3.687293,-8.158664,-8.259212,0.240460,2.928732,-7.629885,10.252625,-0.714834,-0.282116,4.001982,3.495202,-0.707791,4.726193,-5.205588,7.005013,0.595358,-5.284858,-3.918780])"
wafer_196,"tensor([-12.017090,-6.479554,0.515135,2.723503,-1.106234,-3.889019,-11.072741,4.626533,-5.835716,-8.536715,-4.326379,-0.488775,-10.632621,1.396023,2.861124,-10.039077,1.636488,-5.489126,-9.221253,0.684301,0.432091,-1.798811,5.122093,-2.722683,7.796075,7.528467,1.830672,-3.618155,-4.992326,9.152423,1.329586,-7.466689,-6.768930,-2.997377,-5.450140,5.695007,0.898042,-4.738328,-5.833739,-6.043487,-0.551995,-1.946350,-1.993743,-8.668961,-0.777972,4.757001,6.935528,5.410394])"
wafer_197,"tensor([-6.058098,-0.616715,-1.376984,6.398350,1.907591,4.720763,6.323375,10.208450,-10.049406,-5.300514,-4.027730,6.390852,-12.267001,-5.746511,0.113543,4.338811,-1.102517,2.962297,-0.456186,5.157857,-1.919510,0.626257,-0.987126,-0.969688,5.126388,-4.912807,-0.008479,7.782225,-5.508218,5.549433,1.352282,0.017818,-5.971082,-7.206183,-6.658710,4.146999,5.350738,-4.183799,-9.217730,4.882075,4.866590,0.312131,-3.857364,-4.438254,-0.236378,-2.937935,-7.000777,2.927284])"
wafer_198,"tensor([5.752155,-0.348062,-8.060942,7.147167,8.538060,-0.788172,0.480184,-11.474432,19.614753,7.229138,-7.278911,0.645512,0.091155,1.757352,-4.386668,2.373803,0.616519,-4.618157,-3.451390,0.381183,0.306988,12.942072,-7.350252,-5.740295,8.603813,-4.702847,-14.679836,0.240499,1.298384,-5.398617,0.847270,-8.321731,0.169232,7.231820,6.613390,-4.820615,-8.215397,5.341563,3.194502,4.577929,-0.057705,1.140140,11.897778,1.381998,12.181311,-5.329278,-0.594560,-9.257481])"
wafer_199,"tensor([6.580632,5.292657,-1.348126,-6.725155,-4.304092,1.639552,5.307999,-4.663873,2.861142,2.785825,3.550600,-3.579279,10.180726,4.280020,-2.060806,-1.150550,-1.284887,1.334979,3.005076,-1.259355,1.429773,-7.792283,-1.691588,-1.093454,-4.540387,4.545970,7.052590,-5.409896,0.564795,-1.538931,0.680583,10.661513,6.514612,6.423913,6.377431,3.326031,-8.820876,1.296163,8.248295,-2.120942,-2.505828,0.931065,-1.624810,3.725209,-4.407795,5.894713,2.641856,5.737036])"
wafer_200,"tensor([-7.701463,-1.802107,-2.221472,6.311014,1.777490,5.212943,5.170090,7.490386,-9.437767,-7.701898,-6.299345,6.866451,-17.106399,-4.752751,-0.061583,3.322412,-1.468817,0.722447,-2.153908,7.977422,-3.844340,2.849495,-2.294445,-3.219518,8.182756,-4.063044,-1.661820,13.680773,-8.787133,5.219072,1.148374,-2.273267,-9.537718,-7.748710,-9.807716,7.012062,5.585181,-7.313422,-15.387409,3.767181,5.941122,2.575020,-4.458160,-8.393716,0.445827,-1.916700,-8.349773,6.676072])"
