labels,FeatDv3Cls
wafer_151,"tensor([-2.488490,2.540752,0.410192,-1.726666,3.986602,-0.374829,2.743216,-6.775915,6.013038,-6.617066,1.314249,-1.859950,1.827649,-3.086264,2.133312,2.724137,-8.485912,-1.804326,3.271751,6.774022,2.834727,-0.110231,3.496651,2.260898,-5.325601,-3.570591,2.427780,6.095400,3.560399,-1.070992,-1.324264,2.169497,3.078726,-0.156664,2.083962,-4.529305,3.252436,-0.716329,2.491104,1.344311,0.023008,-1.087666,-6.367687,-0.518130,-1.403877,4.878441,2.634610,-6.409565])"
wafer_152,"tensor([-1.020345,-5.945449,-3.030185,2.675880,0.363094,2.130903,0.201323,7.382670,7.484856,2.650680,-1.673251,-1.238797,7.540907,-4.312218,0.427790,4.701202,2.586289,-0.606517,-2.265790,-4.043464,2.356914,4.316226,-1.331599,1.152982,0.621715,1.308566,-1.843876,-1.640706,-3.773523,6.795936,-4.300065,-1.128386,4.791335,-4.406202,3.218802,5.611055,-8.384444,7.987274,-3.990429,6.816863,3.290129,-1.302689,0.542086,-5.976755,0.737760,-2.727119,-4.217501,-2.682746])"
wafer_153,"tensor([-0.975926,5.840186,7.096873,2.960685,-9.564834,-6.295250,-2.205780,-2.647037,-7.208789,0.050236,1.981277,1.193304,-5.788481,8.814830,-7.216788,-9.456790,4.959455,0.538037,-2.363704,-8.666016,-7.709497,-3.633763,-1.487104,-0.899543,1.979371,-2.190590,-5.396731,-10.860466,-11.801996,-5.351520,1.468465,-6.473487,-3.494089,1.690022,-1.702424,5.494134,2.395192,-4.822586,-7.065807,-11.557994,-3.216286,2.778464,0.303815,5.068049,5.583907,-3.198295,-0.922420,7.796867])"
wafer_154,"tensor([-4.725914,5.437886,6.593582,-0.145178,-7.919060,-5.010934,0.189316,-0.941856,-2.983559,-0.667287,3.643711,2.732183,-1.987389,8.017100,-6.283771,-8.980301,2.168634,-2.360193,-4.066047,-7.018545,-8.563311,-4.188330,-1.490972,1.485964,0.360097,-4.221384,-7.032912,-11.037228,-10.647008,-4.357719,0.228872,-3.971988,-4.477511,0.164947,-1.225764,6.294940,1.386143,-1.837877,-8.114261,-11.240037,-3.649659,4.032858,-1.059557,7.257883,4.654329,-2.063281,1.623627,10.166721])"
wafer_155,"tensor([1.972224,-5.575499,-6.551422,9.274603,-6.683767,-3.030544,-3.182654,-3.799516,-3.059277,-2.195054,-5.368578,-10.411452,0.938767,-6.667983,6.796242,6.200072,5.953587,2.612774,10.107608,-4.567510,2.021463,8.572060,-0.333143,0.530772,2.229441,-0.714104,5.991783,2.012084,-0.865935,-0.939336,5.653509,-2.789575,5.487624,-1.727733,0.508101,-2.967143,-8.341776,4.563978,13.353610,10.375748,7.421432,3.051531,0.185490,-13.156103,3.453046,-7.420125,-12.014042,-6.361308])"
wafer_156,"tensor([1.060505,-6.411940,-4.166760,11.196663,-7.809141,-3.708411,-4.175160,-4.530509,-1.074342,-2.296404,-3.815881,-9.517815,1.012443,-6.505915,4.822165,6.731861,5.938240,1.416926,4.545071,-7.286461,3.276664,7.193183,2.318672,0.446237,-0.192253,1.449668,3.505015,0.729645,-5.308685,0.254773,2.340849,-1.482557,6.491176,-2.616226,3.110620,0.345031,-6.849984,5.540308,5.932409,7.084816,4.030213,1.736078,-0.171011,-11.387584,4.593657,-6.583182,-14.179969,-5.620913])"
wafer_157,"tensor([-0.950272,6.597041,4.101809,3.898409,-10.693057,-6.646042,-4.114802,-2.183198,-9.488732,-5.466089,3.089114,1.712068,-3.993604,6.763547,-4.895313,-5.872806,4.007787,-0.089774,-1.554711,-6.527338,-9.471159,-1.603941,-4.006000,-0.245786,-0.153729,-0.732199,0.297937,-9.295536,-7.359834,-4.990823,2.650679,-6.105824,-3.002851,1.610078,-1.132785,4.214218,1.807348,2.864868,-3.537177,-8.335225,-2.680031,3.915184,0.419366,7.102502,1.836839,-5.019168,-0.607205,10.715522])"
wafer_158,"tensor([0.134147,4.569757,2.880884,1.808986,-5.242879,-4.435049,-3.460985,-0.016026,-6.225073,-0.716599,0.486472,3.046846,-4.815649,5.998505,-4.343405,-2.924680,4.905952,-0.295236,-2.892692,-5.469099,-5.011427,-1.876881,-4.643242,-1.142880,1.481544,0.338249,-0.952426,-8.644121,-7.731189,-3.666882,0.838163,-2.620603,-1.120802,2.286021,1.037322,3.259415,0.511990,2.719527,-2.656156,-5.388897,-2.112747,2.535637,0.651501,3.662959,2.141102,-2.737744,-0.542509,8.154500])"
wafer_159,"tensor([-5.043902,-0.868933,0.190823,-0.813223,4.993987,-0.960053,-0.009763,-6.418441,6.563473,-3.188981,1.117469,-2.820003,0.830396,-1.927337,1.458975,3.874348,-7.854052,-2.406828,0.371422,3.031029,4.162098,0.807060,4.628542,1.468677,-3.310606,-2.588129,-1.663789,5.223500,1.342924,-0.051663,-1.956468,4.956626,3.447433,-1.511479,4.692744,-2.796877,1.976367,-0.753548,1.477373,0.971691,0.902008,-0.752378,-8.672858,-4.154262,0.553432,5.664732,0.477746,-5.396546])"
wafer_160,"tensor([-2.372049,0.381436,-2.292062,-4.004850,9.028800,0.415539,0.671611,-4.437899,5.252559,-5.195937,-1.283699,0.509496,1.837991,-2.872194,2.565875,6.196110,-7.497580,-1.659325,1.150354,7.750737,4.720293,1.907464,0.679524,0.977697,-3.551650,-0.927135,3.016874,6.292539,7.844415,0.922173,-2.065239,6.221962,3.599503,0.553492,3.869963,-5.376235,1.248676,3.071856,4.640663,4.265679,1.007858,-1.687329,-6.902325,-1.813836,-3.135863,5.299082,4.641661,-4.348155])"
wafer_161,"tensor([1.419378,-5.627608,-3.365481,11.614176,-8.923180,-5.433839,-4.508660,-7.398630,-2.562875,-4.465508,-4.558196,-10.125045,-0.433613,-6.869639,4.362202,6.208844,4.089800,1.763173,6.984579,-5.887847,1.785588,7.917218,1.616804,0.475741,-2.851717,0.654439,6.287597,2.223644,-4.386171,-3.054614,3.691831,-2.924553,6.982778,-1.555541,2.471621,-0.534060,-5.352659,4.344455,7.884180,6.341929,3.904443,1.600837,-0.362703,-10.249889,4.244962,-7.670439,-13.492689,-6.994232])"
wafer_162,"tensor([-1.629650,6.774710,7.970439,2.183830,-10.294439,0.386264,6.259540,0.720156,10.456550,-2.341481,1.820959,3.605046,4.234463,2.960046,-5.164933,-4.740452,1.980380,-3.324613,-7.850182,2.138942,0.665717,-1.203133,1.646719,-0.347509,-6.593617,-0.464625,-2.240756,-3.420898,-14.185473,-1.260608,-2.305445,-2.862747,4.128417,1.818988,-1.119892,2.982767,3.002365,0.561908,-11.630468,-4.480830,-8.192432,4.906845,3.263123,13.090151,-0.262331,-2.935196,1.973951,2.278439])"
wafer_163,"tensor([-0.305141,-6.563764,-6.253010,10.822797,-8.335226,-2.586329,-3.848556,-4.839511,-0.020719,-2.892311,-1.169493,-10.851203,3.078946,-6.933512,5.852671,6.169002,4.089255,0.574228,4.888595,-9.374915,0.910923,7.315919,2.594243,1.671726,-3.300809,0.017967,2.525762,1.126955,-3.357058,0.643124,2.261376,-2.779468,3.612916,-3.864177,1.539138,0.646292,-7.179604,6.024260,4.245700,6.860060,4.504162,2.297271,0.674194,-10.303005,2.612899,-7.591557,-13.431899,-5.631812])"
wafer_164,"tensor([-2.860754,0.996493,4.862758,1.932808,-4.761024,-6.252001,-5.287944,-0.314839,-2.492133,-1.461085,-0.418331,3.663637,-4.359444,5.601309,-6.835029,-3.620160,1.054881,-1.408529,-8.021535,-8.466800,-3.755979,-2.856863,-3.510392,1.390454,-1.169753,1.734761,-3.843619,-8.560069,-9.344793,-2.649798,-0.684511,0.560665,-0.977338,-0.765092,4.586120,7.520270,1.606004,4.219421,-8.898423,-7.896700,-3.637567,2.490805,-2.320553,5.437778,1.676601,-1.707903,-0.798519,11.033714])"
wafer_165,"tensor([-0.084157,-5.467155,-2.941618,11.526084,-9.752805,-4.953544,-4.023665,-3.406776,-0.935121,-2.426956,-1.834122,-10.197400,1.951961,-5.587132,3.963630,3.668734,4.540885,0.298401,4.852387,-9.480870,-0.173750,7.200401,2.431435,1.294718,-1.893666,-0.187002,1.584702,-1.881563,-7.661512,-0.659284,1.021570,-5.365393,4.682224,-4.345283,2.101635,3.651560,-7.226363,4.802666,2.589326,4.339077,4.363405,2.140025,-0.143380,-8.727788,5.039469,-7.994571,-13.393736,-4.791004])"
wafer_166,"tensor([-1.545933,6.079321,4.586501,0.616577,-5.382348,-4.132183,-2.405785,0.555289,-3.979012,-0.558701,2.713909,4.655493,-4.225081,8.269454,-4.459766,-4.466014,4.478477,-0.725083,-5.502693,-6.472797,-4.428766,-3.835140,-3.297439,-0.878982,0.246911,-0.230228,-3.222468,-9.688452,-11.129229,-2.668634,0.097942,-0.984463,-1.701252,3.341448,1.858526,4.128141,2.630432,2.111446,-7.739787,-8.570295,-3.236866,3.480711,0.536048,5.595588,2.719283,-1.018030,2.089764,9.425659])"
wafer_167,"tensor([1.828431,-4.480227,-6.120342,11.031063,-6.808189,-3.402843,-3.433397,-3.630650,0.621905,-6.253282,-2.487939,-8.930642,4.734290,-7.070454,4.692482,7.843001,2.245972,1.531459,7.133077,-3.910942,1.228636,8.479425,1.121671,1.267358,-2.793635,-0.628385,6.299514,2.063152,-1.973725,1.073432,0.543194,-4.434519,7.082009,-2.504646,3.323419,-0.134862,-7.296584,8.493841,5.662517,8.613637,4.608384,1.879882,-0.859900,-10.269508,2.060773,-6.549639,-11.943720,-7.603263])"
wafer_168,"tensor([-2.925269,8.071114,11.088009,3.783062,-11.484521,-0.196356,9.692633,-3.117993,16.811439,-4.112176,-1.308446,6.064947,6.398653,0.696555,-7.585716,-6.059798,-0.709368,-6.011298,-8.309189,6.175393,3.085603,-0.017200,4.487652,0.706080,-7.308402,-1.497535,-2.181655,-2.404582,-16.529308,-3.484457,-4.141567,-5.394024,9.150758,0.824716,-0.294938,2.722746,4.529104,-1.600157,-11.918258,-3.148751,-10.720438,5.832098,0.672842,17.261337,1.227989,-4.050062,2.263292,-1.307307])"
wafer_169,"tensor([2.356878,-6.156964,-4.964969,11.495393,-9.821968,-3.213071,-2.346013,-6.733097,-3.065136,-3.647471,-4.429352,-10.464127,0.642096,-7.100368,6.212128,4.456438,5.271479,2.117140,7.448284,-6.219216,1.927213,7.554552,2.162958,0.624725,-1.407257,1.171524,6.366799,3.065567,-1.960101,-2.442442,5.863170,-3.039976,4.454345,-1.880809,-0.541394,-1.590628,-5.742501,2.957186,10.260237,8.039196,4.089302,2.784989,1.734802,-9.089242,3.418747,-7.646773,-14.299800,-6.309684])"
wafer_170,"tensor([-1.359135,-4.923383,-1.134424,0.203118,4.269031,1.804391,0.400206,10.171559,6.521839,3.848595,-6.078052,4.383218,5.214687,-1.024311,-3.045438,3.878771,3.753830,0.000003,-3.993619,-1.668022,3.318760,3.466164,-3.501552,0.239253,5.778945,1.499698,-3.481312,-3.530722,-5.362729,3.734719,-5.048191,-0.247382,6.473037,-1.243567,4.056865,3.635724,-7.012849,6.083258,-2.153391,5.565644,2.311220,0.099678,-0.462331,-4.824926,1.181809,-1.996296,0.773178,-0.145517])"
wafer_171,"tensor([0.386443,-5.240937,-2.425677,11.158934,-10.568560,-4.244004,-2.664455,-7.506020,-1.160132,-5.577446,-2.821317,-9.438433,2.436915,-6.084168,3.792073,3.585173,3.043432,1.051073,6.901164,-5.332770,-0.531383,7.183768,2.979870,1.516725,-2.491764,-1.826102,3.983460,1.969420,-4.402217,-3.115674,2.695878,-5.788735,5.867053,-4.046572,1.170837,0.871975,-4.997559,2.091940,5.679651,4.615797,3.508383,1.305593,-1.370516,-8.366348,3.666522,-7.066240,-13.359798,-6.805656])"
wafer_172,"tensor([-4.622399,5.458943,3.876573,0.225283,-6.688451,-7.382914,-3.445537,-1.622901,-5.640491,-4.629470,2.085748,2.639433,-4.314185,7.191772,-5.486853,-4.209502,1.492890,-2.452697,-3.762988,-7.801072,-8.545083,-3.062531,-4.839061,1.714450,0.769044,-1.841527,-3.024592,-10.292636,-8.167419,-5.339058,1.642646,-2.011434,-2.774740,0.865376,1.237500,4.115556,1.801311,3.335074,-2.629687,-8.889856,-1.866508,6.154135,-2.363246,5.764548,2.424606,-2.697397,0.749550,12.259083])"
wafer_173,"tensor([-2.416385,1.481411,-0.436832,-1.418997,5.071926,-1.427887,1.109376,-7.432338,3.046456,-2.651924,0.343972,-3.588355,-1.033075,-1.956385,2.789135,2.970447,-6.190289,-0.908677,2.785870,4.536560,3.659892,0.856839,2.733678,0.832077,-1.839636,-3.231719,0.756714,5.453007,3.182639,-2.169840,0.051757,4.243382,2.164460,1.321964,2.442094,-6.042320,3.761339,-2.235722,4.719958,1.634045,0.618320,-0.824519,-6.202487,-3.679576,0.889426,5.511939,1.877304,-5.587080])"
wafer_174,"tensor([-0.837869,0.280816,0.296055,-3.342506,7.297185,1.854519,1.180320,-2.686736,2.891672,-1.793756,-0.089399,0.372632,-0.591092,-2.127794,1.608360,3.056178,-5.050497,-0.174788,0.516824,5.294231,3.790117,0.118716,1.948904,-0.100046,-1.697476,-0.106261,0.716954,5.451336,4.513426,0.179193,-1.108595,4.280452,1.603750,0.986118,2.998722,-3.661946,3.337928,-1.331982,1.493465,0.470215,-0.339612,-2.156987,-4.368791,-0.710432,-2.408400,5.391115,3.379940,-3.640566])"
wafer_175,"tensor([-4.246353,2.192301,0.062598,-2.832008,7.145875,-1.774523,0.655835,-7.504291,5.725458,-3.313945,-0.093471,-1.573159,-1.020579,-2.160448,2.862687,4.556718,-7.281633,-2.455256,0.820456,4.583386,4.711758,0.805751,2.586850,1.203641,-3.005150,-2.802241,1.711325,5.564409,1.891666,-1.363566,-0.938004,7.345905,3.917642,2.146920,4.920907,-5.905058,4.053771,0.608537,3.797423,1.350763,0.731245,-0.340742,-7.102349,-3.346971,0.097057,6.229133,3.703610,-4.250973])"
wafer_176,"tensor([0.624412,-4.202857,-2.258047,1.725113,1.462329,2.075144,-0.872797,7.144637,2.406320,3.304089,-1.452599,-0.420439,3.677676,-0.911477,-1.723725,1.811936,3.281371,1.730230,-0.796370,-2.411330,0.969787,2.389642,-1.420921,-0.537928,2.461406,0.229752,-1.641421,-2.140712,-1.960635,4.470855,-3.921205,-1.998622,2.865134,-1.662654,1.846603,2.968155,-6.329816,3.640458,-3.481567,3.015014,3.203613,-2.877370,0.794091,-5.644176,0.868606,-0.761493,-2.055892,-2.423323])"
wafer_177,"tensor([-0.554048,3.431454,4.821531,-1.114142,-1.753559,-5.653353,-3.339750,2.290763,-7.440772,1.780160,-2.432209,7.080973,-6.620105,8.616176,-7.294229,-4.006231,4.462794,0.320268,-2.692966,-4.139900,-4.925328,-2.900932,-7.123524,-0.616377,6.322584,0.109613,-3.494212,-9.715770,-8.008376,-4.718774,1.150753,-2.238895,-1.694609,3.535291,0.808079,2.786634,1.282229,-0.350700,-2.530506,-6.324947,-0.450379,2.130222,-1.499687,2.507153,3.820094,-1.046729,3.017328,9.293845])"
wafer_178,"tensor([1.388911,-6.082456,-6.751433,9.682104,-7.808592,-1.727317,-3.617620,-5.751947,-2.758363,-2.119202,-1.488977,-12.563753,2.161393,-7.484260,8.833201,7.551036,4.766937,1.409194,7.092514,-6.237735,1.031775,6.982875,2.150922,0.452557,-2.207067,0.118239,5.388863,2.398016,-0.451559,-0.303723,4.815546,-1.419032,2.835029,-2.954047,0.175969,-1.174388,-6.515506,5.258979,9.265265,7.539911,5.310366,2.681765,0.550790,-10.608472,2.173914,-6.894944,-13.448925,-5.338362])"
wafer_179,"tensor([-3.710202,6.892917,5.321805,-0.680537,-4.996772,-8.561211,-5.137658,-1.983099,-9.078302,-4.247364,1.494971,4.477812,-5.967458,8.787877,-6.439903,-4.992855,0.703286,-1.584791,-3.500393,-7.115750,-9.256720,-3.859738,-5.978745,1.153678,1.242186,-1.592266,-2.822675,-11.816146,-7.610374,-5.367876,1.417496,-2.281468,-3.226207,1.646111,1.875648,5.480001,1.763533,4.085603,-3.996035,-11.006835,-2.012879,4.003868,-3.501127,5.654533,2.579178,-2.333164,1.770313,14.324664])"
wafer_180,"tensor([-1.145045,8.192560,8.516847,0.406116,-8.259015,1.135598,7.414109,2.716885,10.314434,-2.374647,1.162445,6.536336,4.853381,4.884213,-7.417771,-6.169291,2.356503,-3.529749,-7.320740,4.198222,0.341111,-2.019756,1.704145,-0.392679,-3.621480,-3.167864,-3.712245,-5.097528,-14.726924,-0.376037,-5.446138,-6.317567,6.038895,1.654682,0.531855,2.956239,1.630121,-0.808658,-12.587782,-4.339795,-6.942396,2.186945,1.744247,10.555441,1.804995,-0.851149,5.280427,-1.278810])"
wafer_181,"tensor([-1.298031,6.845577,8.663647,3.575340,-11.565888,-1.711847,4.500423,-1.819335,7.689440,-2.096469,-0.457403,3.878251,1.847074,3.071682,-6.040773,-5.743085,3.483056,-2.843332,-7.479592,-0.356545,0.786988,-2.001286,2.122218,-0.546409,-4.595446,0.102864,-2.493022,-4.716819,-14.593944,-3.443948,-1.251522,-4.023710,4.509283,1.793644,-0.625500,3.528042,3.110235,-0.273074,-10.420959,-5.070192,-8.489149,5.599879,2.473339,12.680033,1.520192,-4.244001,0.428089,2.434935])"
wafer_182,"tensor([1.670613,-3.590606,-5.327317,8.543369,-4.603013,-2.096313,-1.139073,-5.207668,0.199971,-1.139614,-4.961563,-8.728718,0.214617,-6.223724,7.081838,7.725326,6.830817,1.328637,6.789354,-3.940532,4.337942,8.223243,0.640645,-0.818813,1.064747,-0.793017,5.550374,2.866486,-4.265904,-1.106864,4.070592,1.163539,6.641490,1.038555,1.896598,-6.078444,-5.849721,5.336755,10.187236,10.332409,5.425172,2.717288,-0.294289,-13.592507,3.882394,-4.548255,-10.529183,-6.613140])"
wafer_183,"tensor([-3.123071,6.146160,10.151648,2.840139,-11.329218,-0.952946,8.445438,0.532407,11.382596,-3.944964,-2.749891,6.219696,5.736635,1.255672,-9.138150,-7.162897,0.594845,-5.083396,-7.595985,3.690329,-1.373917,0.737493,2.233856,2.316676,-2.286836,-1.481010,-3.198011,-4.022950,-14.046891,-3.998409,-1.807663,-7.208261,5.433759,-0.484619,-2.017578,4.575818,0.988092,-1.984722,-8.331400,-3.041785,-8.274606,5.699683,1.996089,14.623738,0.634659,-5.866181,2.296716,2.728320])"
wafer_184,"tensor([-4.400912,8.659383,11.387175,1.798212,-11.971233,-1.643329,9.237949,-1.710724,14.403248,-5.086895,-0.252250,5.365853,5.578990,3.590075,-9.528226,-6.284752,0.427616,-5.496116,-8.343802,3.745200,0.040445,-0.348348,2.810400,0.699057,-4.605661,-3.806184,-4.866158,-4.642931,-18.325092,-3.710661,-3.988260,-6.144833,7.619214,0.899636,0.277629,3.077555,2.829807,-1.495123,-11.795781,-4.897098,-8.159553,5.589732,-1.318500,14.516779,2.717941,-3.084762,2.713751,0.005240])"
wafer_185,"tensor([-1.146875,-4.268583,-2.622795,-0.119524,4.411407,3.289781,-0.574270,7.037110,5.521350,4.559651,-1.046165,0.367030,3.417725,-1.437035,0.863168,3.524923,2.226963,0.072016,-2.295457,-2.898075,3.476651,2.613970,-1.024663,-0.563140,2.178041,0.433518,-2.957039,-1.490269,-2.835588,5.520276,-4.251171,1.828366,3.940983,-1.176970,2.818324,2.021424,-4.933755,3.300875,-2.997487,3.941069,2.858656,-2.020867,0.203176,-5.828727,0.845010,0.764095,0.264699,-1.827729])"
wafer_186,"tensor([-3.590041,8.353925,10.018929,1.612543,-12.797708,-2.535203,8.650079,-1.335572,8.396250,-3.057523,-0.295429,3.537039,3.688914,4.371101,-7.234459,-8.807353,2.097774,-4.723232,-4.038811,3.213554,-2.908372,-0.776587,1.992522,0.394143,-1.398038,-4.387383,-4.722343,-5.399806,-15.791979,-4.923338,-1.462508,-8.805636,3.845859,0.535513,-3.016781,2.407150,1.827282,-4.848084,-7.628404,-5.356462,-7.040765,5.927441,1.279658,11.965886,3.311972,-4.756741,3.253250,0.939740])"
wafer_187,"tensor([-3.680264,2.439113,-0.549519,-3.027689,7.466634,-2.408274,-0.655310,-7.728790,4.156173,-6.625421,0.200105,-1.624489,-0.382865,-2.104767,1.658993,4.247260,-8.900469,-1.702519,4.101819,6.897434,2.539416,0.479292,1.816058,1.827226,-3.309862,-4.044894,2.079270,6.531507,3.452874,-1.178919,-2.697907,5.476302,4.041232,1.154307,5.252588,-6.000637,3.160317,1.388099,5.633419,2.212665,2.790318,-1.288096,-8.992073,-4.326495,-0.247184,6.957893,3.582524,-5.391550])"
wafer_188,"tensor([0.714502,-6.417688,-5.310625,9.600818,-7.180229,-3.089838,-3.763103,-6.326949,-1.130528,-2.749013,-2.572327,-11.849431,2.375813,-6.985934,6.692339,6.142397,3.444817,1.170848,6.488091,-7.893986,1.594201,7.488351,3.771493,1.464269,-2.510553,0.141038,3.120362,2.405670,-1.961517,-0.282370,3.473343,-2.115739,4.250873,-4.278624,1.111866,0.353130,-5.608201,3.846110,6.893417,7.029943,4.766072,2.286998,0.476707,-10.355918,3.395607,-5.932256,-14.205147,-5.364154])"
wafer_189,"tensor([0.678817,-7.668736,-4.974440,10.170732,-2.734269,-4.459756,-4.313169,-6.326617,-0.921506,-2.621816,-6.729255,-9.009401,1.405785,-8.866818,4.855667,7.625204,2.456875,1.729828,7.951068,-6.030357,2.977040,8.507545,2.176544,1.320643,0.989452,-0.431858,4.573196,3.528509,-0.672940,-1.750267,2.353973,-1.916256,7.290461,-3.424170,4.247012,-1.910376,-6.782613,3.589696,10.608522,9.618741,7.145713,-0.145141,-2.578687,-14.429892,3.947956,-4.247975,-12.825029,-8.433021])"
wafer_190,"tensor([-0.323106,1.509091,-2.734412,-1.870206,6.419964,-0.576082,-1.308753,-5.629854,0.384298,-4.972325,1.610748,-2.191640,-0.790347,-1.433810,2.542372,4.210155,-6.248769,0.803042,3.735501,5.729159,3.350707,-0.015350,1.275514,-0.070749,-3.550342,-1.813573,3.666206,7.090626,5.452976,1.314421,-2.485179,3.458817,2.316857,1.442343,3.835197,-4.381495,3.142389,1.299003,2.269774,1.713264,1.995951,-4.143931,-5.884391,-4.568961,-1.012546,6.436660,1.733433,-6.351992])"
wafer_191,"tensor([1.667944,-6.841967,-3.638313,11.340811,-7.740902,-3.019636,-3.230514,-4.608541,0.648354,-3.098272,-3.454540,-9.785870,2.567580,-7.247075,3.542252,5.677778,4.791193,1.468642,4.509346,-6.831182,2.751420,7.901176,3.868766,1.093006,-1.431681,0.564945,3.171088,1.360917,-5.163618,1.248023,1.369844,-3.320804,6.067784,-2.739164,3.042800,0.967586,-7.058285,4.523129,4.182456,7.033208,3.679465,1.865983,1.107095,-10.113894,3.363440,-6.793718,-13.789077,-7.494944])"
wafer_192,"tensor([-2.644293,0.992948,-2.035075,-3.913797,7.984418,-0.260048,1.126202,-6.012642,1.979479,-3.397405,1.079580,-2.096444,-0.618754,-2.742873,4.621935,5.432310,-6.073609,-1.818310,2.644184,6.051471,3.581898,0.635445,0.897608,-0.022008,-2.188602,-2.346741,3.410273,6.185840,6.097206,-0.621359,0.085455,6.864042,1.734633,2.228245,3.068567,-6.213507,3.070377,0.863360,6.790624,3.439656,2.297993,0.416116,-5.734081,-2.951135,-1.795206,5.410147,3.427711,-3.036566])"
wafer_193,"tensor([-0.949881,-6.331951,-6.385606,9.727195,-7.201182,-5.373527,-2.741206,-5.503881,-1.999894,-4.946010,-5.027500,-11.630498,2.700508,-8.299989,7.705448,8.469155,3.783562,-0.287857,8.020858,-6.250358,0.756428,10.012761,0.007465,2.278074,0.570433,-1.948214,4.843580,1.357484,-1.299245,-1.865562,4.824305,-1.342561,5.565322,-2.958658,2.007533,-1.641886,-9.068598,7.613485,13.111487,9.657368,7.052988,4.403049,-1.604909,-14.158924,4.009685,-8.367621,-13.561766,-4.200062])"
wafer_194,"tensor([-2.772337,-7.820079,-2.439787,0.740322,3.789658,2.281273,-1.107697,7.621665,8.540047,3.499081,-1.969948,0.737160,5.199900,-3.043386,-2.210419,2.592541,-0.941404,-1.630595,-5.420393,-3.765203,2.676025,2.548806,-0.116796,2.602156,1.130049,2.083509,-4.844327,-1.233324,-1.914601,6.415717,-5.932112,1.890818,2.658996,-5.539476,3.916342,7.327581,-5.639138,5.476694,-5.897282,2.821236,2.032099,-2.238652,-0.927159,-2.865572,0.786924,-0.752153,-1.609838,0.158554])"
wafer_195,"tensor([-0.338703,-7.644911,-1.007183,1.549222,3.047793,2.233402,-2.610378,8.482736,3.588325,4.510314,-4.466417,2.096028,3.140195,-1.606755,-3.068481,2.025526,1.576975,0.520137,-4.582331,-4.084091,2.093949,1.747507,-1.995217,0.881263,3.359033,3.848288,-2.167810,-3.029686,-0.397561,4.784552,-3.062596,0.520032,1.568595,-3.765302,2.488009,6.949736,-5.851027,4.259720,-3.578139,2.102006,1.454037,-1.645323,1.825629,-3.449681,-0.550765,-3.501853,-2.422458,2.029427])"
wafer_196,"tensor([-1.830266,8.228825,9.162653,1.609170,-10.342907,-0.598741,7.867685,-1.320109,11.517332,-5.720043,-1.891250,6.032050,4.974437,3.021419,-7.348057,-6.108399,1.151714,-4.390285,-7.319438,4.922780,0.535725,-1.639344,2.752589,0.540438,-5.665704,-1.003381,-1.569857,-3.940710,-15.435227,-3.287587,-3.317756,-6.164732,7.078159,1.930337,-0.763598,2.676069,2.981717,-0.721924,-10.275505,-4.148967,-9.043429,4.914134,1.979347,15.149162,0.945183,-4.189422,2.960237,0.176952])"
wafer_197,"tensor([-1.858356,4.202361,2.424874,0.440768,-4.293404,-4.068108,-4.375875,-1.368605,-6.071522,0.644173,4.761684,1.785098,-5.250426,6.868382,-2.440136,-3.904414,3.344248,-0.636996,-4.010789,-7.048173,-4.757691,-3.942343,-2.888170,-0.732147,-0.115118,-0.313515,-3.560993,-8.471105,-6.775058,-2.090207,1.932921,0.697479,-3.782008,2.641117,1.171382,3.035676,3.521179,0.868854,-6.139269,-8.455039,-2.953079,2.784129,-0.588924,3.503061,2.473686,-0.507832,1.010506,9.805116])"
wafer_198,"tensor([-0.119189,-5.727375,-6.255608,12.088927,-8.169143,-3.874608,-4.661702,-4.517528,-0.855262,-3.303752,-2.203864,-10.807574,2.401702,-6.606478,6.804725,8.406778,4.866339,0.491944,4.663783,-8.281428,2.940512,8.096710,1.211162,0.642969,-2.287384,0.660442,4.725453,-0.004208,-4.687043,0.766732,2.908436,-0.632831,4.964651,-2.547000,2.548762,0.006207,-6.820107,7.949268,5.925112,7.660639,4.265781,3.543404,0.245494,-11.236743,3.074469,-7.706995,-13.078844,-3.799284])"
wafer_199,"tensor([-2.867819,-2.139467,-0.402074,-1.255253,5.240795,-0.006788,-0.289184,-5.566732,3.160497,-1.739478,-0.528548,-2.117496,-0.191252,-4.109969,2.358109,3.194463,-7.491668,-1.880367,0.534147,3.606385,3.057469,0.469032,3.903064,2.255072,-2.363646,0.303164,1.406365,6.778849,5.790254,-1.497351,0.094280,5.393495,0.581362,-1.988125,1.855973,-2.651692,3.251949,-1.406518,4.216908,1.017853,-0.440313,-0.530004,-5.082973,-0.969154,-0.749580,3.196928,0.548140,-2.522785])"
wafer_200,"tensor([-4.407200,4.208475,5.691468,1.685457,-9.239093,-7.340288,-4.820293,-3.074196,-5.025805,-1.728502,3.158472,1.198592,-5.248889,7.544001,-5.373246,-6.651387,2.600120,-2.251045,-4.758426,-10.471131,-8.616732,-3.786895,-2.302626,1.383010,-0.861191,-0.796140,-5.272245,-11.518723,-11.516205,-4.609690,1.426321,-1.433576,-4.026969,0.431426,0.749279,7.399380,2.227183,0.714931,-7.014144,-11.187254,-2.796254,4.857416,-1.782067,6.892149,4.019138,-3.288559,-0.938717,12.374625])"
